order_id,quantity,item_name,choice_description,item_price,unit_price,choice_description_list,n_accompagnements
281,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'Lettuce']",5
281,1,Chips and Guacamole,,4.45,4.45,,0
282,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Guacamole, Cheese]]",11.25,11.25,"['TomatilloRedChiliSalsa', 'Guacamole', 'Cheese']",3
282,1,Canned Soft Drink,[Coke],1.25,1.25,['Coke'],1
282,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese, Guacamole]]",11.75,11.75,"['RoastedChiliCornSalsa', 'Rice', 'Cheese', 'Guacamole']",4
282,1,Canned Soft Drink,[Coke],1.25,1.25,['Coke'],1
283,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'Guacamole', 'Lettuce']",6
283,1,Chips,,2.15,2.15,,0
284,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Guacamole']",6
284,1,Chips and Guacamole,,4.45,4.45,,0
284,3,Canned Soft Drink,[Diet Coke],3.75,1.25,['DietCoke'],1
284,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
285,1,Carnitas Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,8.99,"['Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Lettuce']",7
285,1,Chips and Tomatillo-Red Chili Salsa,,2.39,2.39,,0
286,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'SourCream', 'Cheese', 'Lettuce']",4
286,1,Chips and Guacamole,,4.45,4.45,,0
286,1,Canned Soft Drink,[Diet Coke],1.25,1.25,['DietCoke'],1
287,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,8.99,"['FreshTomatoSalsa(Mild)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Lettuce']",7
287,1,Chicken Soft Tacos,"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['Tomatillo-GreenChiliSalsa(Medium)', 'PintoBeans', 'Cheese', 'SourCream', 'Lettuce']",5
287,2,Canned Soda,[Coca Cola],2.18,1.09,['CocaCola'],1
288,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
288,2,Canned Soda,[Coca Cola],2.18,1.09,['CocaCola'],1
288,1,Bottled Water,,1.09,1.09,,0
289,1,Chicken Salad Bowl,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Lettuce]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'BlackBeans', 'Cheese', 'Lettuce']",4
289,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,,0
289,1,Canned Soft Drink,[Lemonade],1.25,1.25,['Lemonade'],1
290,1,Bottled Water,,1.5,1.5,,0
290,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25,11.25,"['TomatilloGreenChiliSalsa', 'Rice', 'SourCream', 'Cheese', 'Guacamole']",5
291,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
291,1,Chips and Roasted Chili Corn Salsa,,2.95,2.95,,0
291,1,Canned Soft Drink,[Lemonade],1.25,1.25,['Lemonade'],1
292,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'PintoBeans', 'Rice', 'Cheese', 'SourCream']",5
292,1,Chips and Guacamole,,3.99,3.99,,0
293,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.48,11.48,"['RoastedChiliCornSalsa(Medium)', 'FreshTomatoSalsa(Mild)', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
294,1,Chips and Guacamole,,3.99,3.99,,0
294,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'PintoBeans', 'Rice', 'Cheese', 'SourCream']",5
295,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,11.25,"['TomatilloRedChiliSalsa', 'Rice', 'FajitaVegetables', 'BlackBeans', 'Cheese', 'Lettuce', 'Guacamole']",7
295,1,Canned Soft Drink,[Diet Coke],1.25,1.25,['DietCoke'],1
296,1,Barbacoa Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,"['Tomatillo-GreenChiliSalsa(Medium)', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
296,1,Side of Chips,,1.69,1.69,,0
297,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['TomatilloGreenChiliSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
297,1,Canned Soft Drink,[Coke],1.25,1.25,['Coke'],1
298,1,6 Pack Soft Drink,[Nestea],6.49,6.49,['Nestea'],1
298,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
299,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Lettuce']",6
299,1,Chicken Burrito,[Fresh Tomato Salsa],8.75,8.75,['FreshTomatoSalsa'],1
299,1,Chips and Fresh Tomato Salsa,,2.95,2.95,,0
300,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese']",5
300,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'BlackBeans', 'SourCream', 'Guacamole', 'Lettuce']",6
301,1,Steak Burrito,"[Roasted Chili Corn (Medium), [Sour Cream, Cheese]]",8.69,8.69,"['RoastedChiliCorn(Medium)', 'SourCream', 'Cheese']",3
301,1,Steak Crispy Tacos,"[Fresh Tomato (Mild), [Lettuce, Cheese]]",8.69,8.69,"['FreshTomato(Mild)', 'Lettuce', 'Cheese']",3
301,1,Chips and Fresh Tomato Salsa,,2.29,2.29,,0
302,1,Chips and Guacamole,,3.99,3.99,,0
302,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'PintoBeans', 'Rice', 'Cheese', 'SourCream']",5
303,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'SourCream', 'Cheese']",5
303,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'FajitaVegetables', 'BlackBeans', 'SourCream', 'Cheese', 'Lettuce']",7
304,1,Canned Soft Drink,[Sprite],1.25,1.25,['Sprite'],1
304,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]",11.75,11.75,"['TomatilloGreenChiliSalsa', 'Rice', 'Cheese', 'Guacamole', 'Lettuce']",5
304,1,Veggie Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,"['TomatilloRedChiliSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'Guacamole', 'Lettuce']",7
304,1,Veggie Soft Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,"['TomatilloRedChiliSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'Guacamole', 'Lettuce']",7
305,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Guacamole, Cheese]]",11.25,11.25,"['TomatilloRedChiliSalsa', 'Guacamole', 'Cheese']",3
305,1,Canned Soft Drink,[Coke],1.25,1.25,['Coke'],1
305,1,Steak Burrito,[Roasted Chili Corn Salsa],9.25,9.25,['RoastedChiliCornSalsa'],1
306,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]",11.75,11.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'SourCream', 'Guacamole']",6
306,1,6 Pack Soft Drink,[Coke],6.49,6.49,['Coke'],1
307,1,Chips and Guacamole,,3.99,3.99,,0
307,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Cheese, Rice, Pinto Beans, Sour Cream]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'Cheese', 'Rice', 'PintoBeans', 'SourCream']",5
308,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'Guacamole', 'Lettuce']",6
308,1,Chips,,2.15,2.15,,0
309,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25,11.25,"['RoastedChiliCornSalsa', 'Rice', 'SourCream', 'Cheese', 'Guacamole']",5
309,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce, Guacamole]]",11.89,11.89,"['RoastedChiliCornSalsa', 'Rice', 'Cheese', 'Lettuce', 'Guacamole']",5
310,1,Barbacoa Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,"['Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
310,1,Side of Chips,,1.69,1.69,,0
311,1,Steak Salad,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.99,8.99,"['Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'Lettuce']",6
311,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Cheese, Fajita Veggies, Lettuce, Sour Cream, Rice, Black Beans]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'FreshTomatoSalsa(Mild)', 'Cheese', 'FajitaVeggies', 'Lettuce', 'SourCream', 'Rice', 'BlackBeans']",8
311,1,Chips and Guacamole,,3.99,3.99,,0
311,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Lettuce, Black Beans]]",8.99,8.99,"['FreshTomatoSalsa(Mild)', 'Rice', 'FajitaVeggies', 'Cheese', 'Lettuce', 'BlackBeans']",6
312,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Lettuce']",6
312,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
312,1,Chips,,2.15,2.15,,0
313,1,Burrito,"[White Rice, Adobo-Marinated and Grilled Steak, [Salsa, Cheese]]",7.4,7.4,"['WhiteRice', 'Adobo-MarinatedandGrilledSteak', 'Salsa', 'Cheese']",4
313,1,Burrito,"[White Rice, Adobo-Marinated and Grilled Steak, Pinto Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice]]",7.4,7.4,"['WhiteRice', 'Adobo-MarinatedandGrilledSteak', 'PintoBeans', 'SourCream', 'Salsa', 'Cheese', 'Cilantro-LimeRice']",7
314,1,Veggie Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'PintoBeans', 'Cheese']",4
314,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Lettuce']",3
315,1,Barbacoa Crispy Tacos,"[Fresh Tomato Salsa, [Sour Cream, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'SourCream', 'Lettuce']",3
315,1,Chips and Guacamole,,4.45,4.45,,0
316,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
316,1,Canned Soft Drink,[Sprite],1.25,1.25,['Sprite'],1
317,1,Carnitas Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese, Guacamole]]",11.75,11.75,"['RoastedChiliCornSalsa', 'Rice', 'Cheese', 'Guacamole']",4
317,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese, Guacamole]]",11.25,11.25,"['RoastedChiliCornSalsa', 'Rice', 'Cheese', 'Guacamole']",4
317,1,Canned Soft Drink,[Coke],1.25,1.25,['Coke'],1
318,1,Chips and Guacamole,,3.99,3.99,,0
318,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Cheese, Rice, Pinto Beans, Sour Cream]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'Cheese', 'Rice', 'PintoBeans', 'SourCream']",5
319,1,Chicken Bowl,"[Tomatillo-Green Chili Salsa (Medium), Black Beans]",8.49,8.49,"['Tomatillo-GreenChiliSalsa(Medium)', 'BlackBeans']",2
319,1,Chicken Bowl,"[Tomatillo-Green Chili Salsa (Medium), Black Beans]",8.49,8.49,"['Tomatillo-GreenChiliSalsa(Medium)', 'BlackBeans']",2
319,1,Steak Crispy Tacos,"[Tomatillo-Green Chili Salsa (Medium), Pinto Beans]",8.99,8.99,"['Tomatillo-GreenChiliSalsa(Medium)', 'PintoBeans']",2
320,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
320,1,Chips,,2.15,2.15,,0
320,1,Canned Soft Drink,[Sprite],1.25,1.25,['Sprite'],1
321,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'RoastedChiliCornSalsa(Medium)', 'Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Lettuce']",7
321,1,Canned Soda,[Diet Coke],1.09,1.09,['DietCoke'],1
321,1,Bottled Water,,1.09,1.09,,0
322,1,Veggie Soft Tacos,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",5
322,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,,0
322,1,Canned Soft Drink,[Nestea],1.25,1.25,['Nestea'],1
323,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese']",3
323,1,Canned Soft Drink,[Lemonade],1.25,1.25,['Lemonade'],1
323,1,Chips,,2.15,2.15,,0
324,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,11.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'Lettuce', 'Guacamole']",6
324,1,Canned Soft Drink,[Diet Coke],1.25,1.25,['DietCoke'],1
325,1,Chips and Guacamole,,4.45,4.45,,0
325,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese']",4
325,2,Canned Soft Drink,[Coke],2.5,1.25,['Coke'],1
326,2,Chips and Guacamole,,8.9,4.45,,0
326,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Lettuce']",7
326,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'Lettuce']",6
326,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",7
327,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['TomatilloRedChiliSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'SourCream', 'Guacamole', 'Lettuce']",7
327,1,Veggie Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['TomatilloRedChiliSalsa', 'FajitaVegetables', 'Rice', 'SourCream', 'Guacamole', 'Lettuce']",6
328,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,"['FreshTomatoSalsa(Mild)', 'RoastedChiliCornSalsa(Medium)', 'Rice', 'SourCream', 'Guacamole', 'Lettuce']",6
328,1,Chips and Guacamole,,3.99,3.99,,0
329,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,"['FreshTomatoSalsa(Mild)', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
329,1,Chips and Guacamole,,3.99,3.99,,0
330,1,Side of Chips,,1.69,1.69,,0
330,1,Barbacoa Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,"['Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
331,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'FajitaVegetables', 'BlackBeans', 'SourCream', 'Cheese']",6
331,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'FajitaVegetables', 'BlackBeans', 'SourCream', 'Cheese']",6
332,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream, Lettuce]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'Rice', 'BlackBeans', 'SourCream', 'Lettuce']",5
332,1,Canned Soda,[Mountain Dew],1.09,1.09,['MountainDew'],1
333,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'Lettuce']",5
333,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,,0
334,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",5
334,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,9.25,"['TomatilloGreenChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",5
335,1,Chips and Guacamole,,3.99,3.99,,0
335,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Cheese, Rice, Pinto Beans, Sour Cream]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'Cheese', 'Rice', 'PintoBeans', 'SourCream']",5
336,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
336,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
337,2,Chicken Salad Bowl,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]",22.5,11.25,"['TomatilloGreenChiliSalsa', 'BlackBeans', 'Cheese', 'Guacamole']",4
338,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",10.98,10.98,"['RoastedChiliCornSalsa(Medium)', 'FreshTomatoSalsa(Mild)', 'Rice', 'BlackBeans', 'FajitaVeggies', 'Cheese', 'SourCream', 'Guacamole']",8
338,3,Bottled Water,,3.27,1.09,,0
338,1,Chips and Guacamole,,3.99,3.99,,0
338,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Pinto Beans, Cheese, Sour Cream]]",8.99,8.99,"['FreshTomatoSalsa(Mild)', 'Rice', 'PintoBeans', 'Cheese', 'SourCream']",5
338,1,Canned Soda,[Coca Cola],1.09,1.09,['CocaCola'],1
339,1,Carnitas Bowl,"[Fresh Tomato (Mild), [Guacamole, Sour Cream, Cheese]]",11.08,11.08,"['FreshTomato(Mild)', 'Guacamole', 'SourCream', 'Cheese']",4
340,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
340,1,Chips and Guacamole,,4.45,4.45,,0
341,1,Steak Bowl,"[Fresh Tomato (Mild), [Guacamole, Lettuce, Pinto Beans, Rice, Sour Cream, Cheese]]",11.08,11.08,"['FreshTomato(Mild)', 'Guacamole', 'Lettuce', 'PintoBeans', 'Rice', 'SourCream', 'Cheese']",7
342,1,Chips and Guacamole,,3.99,3.99,,0
342,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Cheese, Pinto Beans, Sour Cream, Rice]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'Cheese', 'PintoBeans', 'SourCream', 'Rice']",5
343,2,Chips,,4.3,2.15,,0
343,1,Barbacoa Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Cheese]]",9.25,9.25,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'BlackBeans', 'Cheese']",4
343,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'Lettuce']",4
343,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream, Guacamole]]",11.25,11.25,"['RoastedChiliCornSalsa', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole']",5
343,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.25,11.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole']",6
343,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",5
344,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Sour Cream]]",8.49,8.49,"['Tomatillo-GreenChiliSalsa(Medium)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'SourCream']",5
344,1,Carnitas Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Sour Cream]]",8.99,8.99,"['FreshTomatoSalsa(Mild)', 'PintoBeans', 'Rice', 'FajitaVeggies', 'SourCream']",5
344,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Sour Cream]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'PintoBeans', 'Rice', 'SourCream']",4
345,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
345,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,,0
345,1,Chips and Guacamole,,4.45,4.45,,0
346,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'Lettuce']",4
346,1,Chips and Roasted Chili Corn Salsa,,2.95,2.95,,0
